"","death_province","recovered_province","confirmed_province"
"2021-03-17","   6","  988","  994"
"2021-03-18","   6","  988","  994"
"2021-03-19","   6","  988","  994"
"2021-03-20","   6","  988","  994"
"2021-03-21","   6","  988","  994"
"2021-03-22","   6","  988","  994"
"2021-03-23","   6","  988","  994"
"2021-03-24","   6","  988","  994"
"2021-03-25","   6","  988","  994"
"2021-03-26","   6","  988","  994"
"2021-03-27","   6","  988","  994"
"2021-03-28","   6","  988","  994"
"2021-03-29","   6","  988","  994"
"2021-03-30","   6","  988","  994"
"2021-03-31","   6","  988","  994"
"2021-04-01","   6","  988","  994"
"2021-04-02","   6","  988","  994"
"2021-04-03","   6","  988","  994"
"2021-04-04","   6","  988","  994"
"2021-04-05","   6","  988","  994"
"2021-04-06","   6","  988","  994"
"2021-04-07","   6","  988","  994"
"2021-04-08","   6","  988","  994"
"2021-04-09","   6","  988","  994"
"2021-04-10","   6","  988","  994"
"2021-04-11","   6","  988","  994"
"2021-04-12","   6","  988","  994"
"2021-04-13","   6","  988","  994"
"2021-04-14","   6","  988","  994"
"2021-04-15","   6","  988","  994"
"2021-04-16","   6","  988","  994"
"2021-04-17","   6","  988","  994"
"2021-04-18","   6","  988","  994"
"2021-04-19","   6","  988","  994"
"2021-04-20","   6","  988","  994"
"2021-04-21","   6","  988","  994"
"2021-04-22","   6","  988","  994"
"2021-04-23","   6","  988","  994"
"2021-04-24","   6","  988","  994"
"2021-04-25","   6","  988","  994"
"2021-04-26","   6","  988","  994"
"2021-04-27","   6","  988","  994"
"2021-04-28","   6","  988","  994"
"2021-04-29","   6","  988","  994"
"2021-04-30","   6","  988","  994"
"2021-05-01","   6","  988","  994"
"2021-05-02","   6","  988","  994"
"2021-05-03","   6","  988","  994"
"2021-05-04","   6","  988","  994"
"2021-05-05","   6","  988","  994"
"2021-05-06","   6","  988","  994"
"2021-05-07","   6","  988","  994"
"2021-05-08","   6","  988","  994"
"2021-05-09","   6","  988","  994"
"2021-05-10","   6","  988","  994"
"2021-05-11","   6","  988","  994"
"2021-05-12","   6","  988","  994"
"2021-05-13","   6","  988","  994"
"2021-05-14","   6","  988","  997"
"2021-05-15","   6","  988","  997"
"2021-05-16","   6","  988","  999"
"2021-05-17","   6","  988"," 1001"
"2021-05-18","   6","  988"," 1001"
"2021-05-19","   6","  988"," 1001"
"2021-05-20","   6","  989"," 1001"
"2021-05-21","   6","  989"," 1001"
"2021-05-22","   6","  989"," 1001"
"2021-05-23","   6","  989"," 1002"
"2021-05-24","   6","  989"," 1002"
"2021-05-25","   6","  989"," 1004"
"2021-05-26","   6","  989"," 1004"
"2021-05-27","   6","  990"," 1004"
"2021-05-28","   6","  992"," 1004"
"2021-05-29","   6","  994"," 1004"
"2021-05-30","   6","  994"," 1004"
"2021-05-31","   6","  996"," 1004"
"2021-06-01","   6","  997"," 1004"
"2021-06-02","   6","  997"," 1004"
"2021-06-03","   6","  997"," 1004"
"2021-06-04","   6","  997"," 1004"
"2021-06-05","   6","  997"," 1004"
"2021-06-06","   6","  998"," 1004"
"2021-06-07","   6","  998"," 1004"
"2021-06-08","   6","  998"," 1004"
"2021-06-09","   6","  998"," 1004"
"2021-06-10","   6","  998"," 1004"
"2021-06-11","   6","  998"," 1004"
"2021-06-12","   6","  998"," 1004"
"2021-06-13","   6","  998"," 1004"
"2021-06-14","   6","  998"," 1004"
"2021-06-15","   6","  998"," 1004"
"2021-06-16","   6","  998"," 1004"
"2021-06-17","   6","  998"," 1004"
"2021-06-18","   6","  998"," 1004"
"2021-06-19","   6","  998"," 1004"
"2021-06-20","   6","  998"," 1004"
"2021-06-21","   6","  998"," 1004"
"2021-06-22","   6","  998"," 1004"
